aX,aY,aZ,gX,gY,gZ
-1.993,0.371,1.081,-171.997,30.334,-287.109
-1.788,0.346,0.823,-219.238,-26.306,-348.572
-1.053,-0.327,0.062,-195.190,-53.894,-356.140
-0.366,-0.971,-0.156,-33.630,-89.478,-310.181
0.955,-2.050,0.460,59.631,-86.182,-240.601
1.285,-2.267,1.031,129.395,-17.273,-103.821
1.885,-2.109,1.562,93.506,5.310,-97.534
2.151,-1.872,1.583,7.690,-50.781,-121.155
2.337,-1.347,1.766,9.705,-54.993,-106.079
2.258,-1.046,1.779,22.766,41.626,-42.236
1.905,-0.442,1.308,2.502,77.026,-19.531
1.695,-0.222,1.045,-35.461,73.547,6.958
1.235,0.082,0.742,-38.025,64.270,15.991
1.006,0.195,0.677,-30.273,56.580,22.278
0.728,0.259,0.610,-30.396,52.734,20.630
0.674,0.228,0.588,-26.550,42.908,28.503
0.537,0.199,0.625,-21.179,40.527,37.354
0.477,0.188,0.684,-13.184,38.696,42.786
0.432,0.156,0.791,-11.902,37.476,40.649
0.433,0.128,0.805,-7.080,36.621,37.231
0.447,0.060,0.828,-0.122,38.574,37.903
0.452,0.039,0.849,14.893,47.058,41.504
0.464,0.032,0.869,18.188,47.058,42.786
0.464,0.034,0.886,17.578,32.227,41.016
-1.410,-0.262,1.123,-24.109,-32.227,-34.363
-1.567,-0.158,1.148,-45.898,-14.893,-53.894
-1.867,0.111,1.152,-58.899,-6.470,-66.833
-1.991,0.212,1.141,-86.365,3.235,-118.042
-2.047,0.344,1.079,-100.769,-2.991,-158.264
-2.043,0.355,1.040,-107.361,-39.734,-242.310
-1.732,-0.035,0.980,-97.229,-43.518,-272.827
-1.339,-0.421,0.967,-37.659,-4.333,-285.339
-0.368,-1.189,1.056,-8.301,-1.343,-272.034
0.506,-1.614,1.254,-4.028,-55.359,-246.521
0.990,-1.814,1.281,-6.897,-73.853,-234.619
1.761,-1.843,1.333,11.719,-29.968,-181.091
1.973,-1.603,1.358,5.798,-21.118,-135.681
2.071,-1.040,1.321,-0.427,-41.016,-122.986
2.041,-0.870,1.305,6.165,-39.063,-86.670
1.899,-0.589,1.256,9.094,-19.470,-67.261
1.733,-0.403,1.189,-2.136,7.812,-29.419
1.338,-0.065,1.022,0.854,13.123,-21.301
1.183,0.014,0.947,-2.136,9.277,-17.029
