aX,aY,aZ,gX,gY,gZ
-0.100,0.955,-0.218,-1.465,0.427,-3.784
0.007,0.895,-0.211,-20.935,16.663,5.737
-0.007,0.912,-0.224,-16.846,17.273,13.916
-0.055,0.962,-0.280,-14.282,17.517,14.526
-0.059,0.974,-0.303,-4.700,12.817,10.376
-0.046,1.032,-0.243,1.526,10.803,7.812
-0.039,1.063,-0.207,3.662,10.315,2.686
-0.021,1.078,-0.205,2.014,10.559,1.221
-0.017,1.083,-0.200,-1.587,8.972,2.441
-0.026,1.109,-0.193,-4.211,7.874,3.357
-0.037,1.112,-0.214,-4.395,7.874,-1.892
-0.039,1.073,-0.240,0.000,7.996,-6.775
-0.028,1.061,-0.198,2.869,5.737,-8.545
-0.012,1.050,-0.155,-1.709,5.798,-6.165
-0.017,1.048,-0.176,-8.484,8.057,-3.418
-0.041,1.024,-0.228,-8.179,8.484,-4.578
-0.050,0.999,-0.244,-6.104,7.935,-6.287
-0.055,0.975,-0.238,-1.160,5.981,-7.080
-0.060,0.975,-0.234,0.305,4.761,-5.798
-0.063,0.975,-0.207,2.258,2.197,-4.211
-0.058,0.975,-0.197,1.892,1.892,-3.845
-0.054,0.978,-0.199,-0.610,2.686,-2.197
-0.050,0.982,-0.197,-0.977,3.174,-1.587
-0.046,0.989,-0.193,-0.549,2.747,-0.427
-0.045,1.001,-0.202,0.488,2.014,-1.038
-0.028,0.997,-0.182,4.028,0.122,-3.174
-0.025,0.997,-0.165,4.456,-0.244,-2.808
-0.023,0.998,-0.153,0.793,0.061,-0.793
-0.014,1.012,-0.159,-1.404,1.099,-0.732
-0.019,1.012,-0.168,-3.662,5.005,-5.554
-0.012,0.974,-0.210,-1.160,3.906,-6.165
-0.069,1.039,-0.091,-33.875,24.109,16.968
-0.075,1.039,-0.126,-32.349,24.780,13.000
-0.081,1.036,-0.136,-30.823,24.597,11.230
-0.076,1.005,-0.197,-27.100,24.719,6.653
-0.078,0.998,-0.223,-22.522,22.583,4.822
-0.087,0.990,-0.202,-6.409,18.250,-2.197
-0.081,0.985,-0.165,-0.610,17.151,-6.165
-0.061,0.979,-0.139,-1.831,16.846,-7.202
-0.069,0.992,-0.150,-5.432,17.029,-3.540
-0.120,1.023,-0.221,-9.094,14.771,2.075
-0.139,1.030,-0.252,-4.761,11.963,0.549
-0.155,1.033,-0.220,9.705,2.808,-6.287
-0.147,1.029,-0.177,14.282,-0.610,-9.705
-0.114,1.034,-0.107,13.489,-4.272,-11.230
-0.101,1.045,-0.093,10.071,-4.517,-10.010
-0.088,1.049,-0.098,4.761,-3.052,-8.789
-0.069,1.034,-0.111,4.578,-2.075,-7.874
-0.077,1.036,-0.112,4.456,-1.831,-5.676
-0.090,1.047,-0.102,4.639,-2.380,-6.653
-0.080,1.039,-0.081,2.441,-2.747,-8.423
-0.052,1.032,-0.047,-2.563,-2.930,-6.104
-0.047,1.030,-0.068,-8.240,0.366,-2.930
-0.052,1.022,-0.102,-5.493,2.319,-4.089
-0.049,1.016,-0.089,0.122,3.113,-7.690
-0.041,0.988,-0.079,0.366,3.540,-8.484
-0.042,0.974,-0.090,0.000,3.601,-7.324
-0.050,0.966,-0.092,0.549,3.052,-5.859
-0.058,0.969,-0.080,0.366,3.845,-4.395
-0.069,0.973,-0.091,-0.427,4.639,-4.822
-0.070,0.971,-0.100,0.427,4.211,-5.737
-0.056,1.028,-0.160,-56.763,23.926,14.709
-0.052,1.028,-0.178,-43.030,20.874,4.395
-0.027,1.013,-0.184,-36.194,19.104,-0.427
-0.008,1.001,-0.177,-25.879,14.709,-4.578
0.017,0.996,-0.140,-23.926,12.146,-3.601
0.023,0.997,-0.131,-24.170,10.742,-2.075
0.030,0.988,-0.156,-23.437,11.536,-2.930
0.025,0.980,-0.171,-15.381,12.573,-6.226
0.010,0.970,-0.199,-10.193,12.329,-7.935
-0.003,0.970,-0.213,1.831,9.888,-11.292
-0.015,0.964,-0.210,7.446,7.080,-11.353
-0.029,0.973,-0.190,10.193,0.122,-5.066
-0.072,1.010,-0.139,8.057,-0.427,-4.517
-0.074,1.008,-0.158,3.845,3.723,-10.193
-0.057,0.994,-0.206,4.028,2.808,-10.437
-0.053,0.997,-0.208,8.972,-0.854,-8.423
-0.028,0.985,-0.189,12.573,-1.526,-7.812
-0.026,0.983,-0.172,15.991,-2.563,-6.470
-0.018,0.979,-0.152,16.418,-2.930,-6.958
0.001,0.975,-0.134,14.465,-3.601,-6.226
0.033,0.974,-0.123,12.451,-2.625,-4.211
0.042,0.979,-0.126,11.963,-0.732,0.061
0.047,0.996,-0.094,12.634,0.061,1.648
0.044,1.000,-0.089,11.536,3.357,2.441
0.027,1.000,-0.111,12.024,5.493,1.526
0.016,1.003,-0.108,13.184,7.141,-0.244
-0.002,1.018,-0.101,12.024,7.141,-0.427
-0.011,1.025,-0.109,10.071,6.042,-0.183
-0.026,1.040,-0.112,9.766,4.272,0.427
-0.031,1.045,-0.105,8.240,1.892,-0.122
-0.060,0.975,-0.223,-12.756,18.005,0.305
-0.071,0.969,-0.237,-1.465,10.620,-1.221
-0.071,0.964,-0.216,3.052,4.700,-2.808
-0.059,0.958,-0.199,9.949,2.380,-7.996
-0.025,0.957,-0.178,11.475,5.066,-9.277
