aX,aY,aZ,gX,gY,gZ
-0.761,-0.290,0.730,40.710,-13.367,48.340
-0.830,-0.130,0.654,59.814,27.710,57.373
-0.818,-0.087,0.647,78.064,87.524,60.181
-0.636,-0.101,0.781,69.824,106.445,63.965
-0.519,-0.134,0.930,14.587,154.114,98.938
-0.397,-0.184,1.193,-21.545,200.684,124.878
-0.433,-0.136,1.320,-78.491,357.361,135.437
-0.573,-0.147,1.441,-92.407,460.266,104.370
-0.624,-0.272,1.375,-102.051,559.753,61.829
-0.671,-0.551,1.036,-153.625,664.612,4.578
-0.602,-0.633,0.770,-183.960,656.372,-7.690
-0.210,-0.614,0.304,-192.688,538.269,-15.564
0.037,-0.473,0.268,-171.326,451.233,-9.155
0.381,-0.126,0.496,-93.872,319.519,-17.883
0.478,-0.063,0.557,-53.406,295.532,-41.077
0.539,-0.041,0.526,-30.518,271.057,-64.392
0.579,-0.049,0.312,-34.607,238.037,-63.171
0.600,-0.066,0.236,-22.949,123.169,-54.993
0.600,-0.108,-0.077,-87.830,244.263,-138.000
0.856,-0.114,0.019,-44.495,104.065,-107.361
0.928,-0.102,0.105,-20.142,-3.784,-59.753
0.979,-0.104,0.236,-8.240,-49.316,-39.490
1.023,-0.129,0.355,24.658,-132.446,-1.953
1.016,-0.115,0.564,41.077,-163.879,19.409
0.897,-0.081,0.540,69.458,-236.328,53.345
0.558,-0.062,0.455,80.627,-296.509,65.247
0.373,-0.081,0.513,106.140,-439.026,83.801
0.041,-0.194,0.753,127.441,-494.141,89.294
-0.114,-0.245,0.872,180.542,-547.852,88.806
-0.378,-0.257,1.041,197.083,-558.289,82.214
-0.483,-0.202,1.125,190.002,-571.411,49.805
-0.566,-0.142,1.340,169.495,-562.988,21.484
-0.512,-0.180,1.422,139.832,-535.339,-6.226
-0.369,-0.276,1.544,77.881,-441.223,-28.564
-0.330,-0.292,1.575,56.030,-374.329,-21.790
-0.395,-0.368,1.398,30.701,-202.759,-2.075
-0.500,-0.405,1.219,21.240,-119.751,11.353
-0.712,-0.409,0.913,13.489,-6.287,37.048
-0.751,-0.360,0.839,14.587,26.550,44.128
-0.734,-0.296,0.818,14.221,70.618,44.495
-0.550,-0.230,0.918,3.967,87.219,45.288
-0.451,-0.233,1.012,-49.622,125.122,71.106
-0.422,-0.266,1.132,-78.918,163.757,84.106
-0.416,-0.281,1.180,-118.896,288.696,87.646
-0.385,-0.228,1.438,-134.644,364.868,80.444
-0.440,-0.210,1.516,-178.223,535.278,41.382
-0.631,-0.339,1.293,-205.933,604.553,10.925
-0.645,-0.478,1.010,-251.099,626.343,-38.513
1.093,0.027,0.430,-14.954,-123.718,-7.324
1.112,0.033,0.547,17.578,-158.447,19.653
0.971,0.051,0.526,31.067,-173.462,31.494
0.817,0.044,0.436,58.167,-258.179,49.683
