aX,aY,aZ,gX,gY,gZ
-0.021,-0.899,0.543,10.986,-2.930,-17.944
0.040,-0.867,0.605,46.082,6.042,-57.312
0.038,-0.874,0.621,45.532,16.174,-44.617
0.019,-0.862,0.627,42.664,20.996,-38.574
0.004,-0.846,0.602,34.302,22.644,-32.166
-0.011,-0.837,0.564,31.433,19.226,-32.104
-0.004,-0.845,0.569,26.611,9.216,-33.630
0.021,-0.874,0.607,23.499,4.883,-33.813
0.029,-0.891,0.615,15.625,-0.549,-31.433
0.045,-0.923,0.608,12.512,-3.418,-29.236
0.058,-0.934,0.621,11.414,-8.057,-22.278
0.077,-0.947,0.675,11.658,-8.118,-16.357
0.069,-0.947,0.704,10.742,-3.418,-1.587
0.027,-0.932,0.727,9.277,0.061,5.676
0.006,-0.910,0.713,3.601,5.554,16.418
-0.025,-0.857,0.652,0.916,6.531,18.066
-0.036,-0.838,0.631,0.000,3.906,14.526
-0.047,-0.820,0.654,1.404,1.831,11.597
-0.047,-0.816,0.681,3.296,0.610,7.690
-0.043,-0.819,0.715,2.991,1.892,6.897
-0.035,-0.822,0.719,0.671,5.371,6.287
-0.020,-0.825,0.687,-0.488,6.531,6.104
-0.016,-0.822,0.665,-0.427,5.432,4.456
-0.010,-0.820,0.665,-0.061,3.357,2.686
-0.003,-0.824,0.680,0.000,-0.122,-0.427
0.012,-0.831,0.693,-0.488,0.000,-0.671
0.016,-0.830,0.681,-1.587,1.770,1.160
0.016,-0.807,0.666,-1.465,3.052,2.380
0.011,-0.797,0.664,-1.587,4.395,3.296
-0.004,-0.795,0.657,-3.418,4.822,3.296
-0.003,-0.799,0.656,-4.517,3.845,2.319
0.088,-0.931,0.483,65.247,22.034,-42.175
0.081,-0.967,0.472,65.186,24.902,-37.537
0.085,-0.974,0.488,63.660,30.823,-28.992
0.080,-0.967,0.470,61.829,33.264,-25.024
0.079,-0.967,0.441,59.387,32.349,-18.738
0.108,-0.972,0.420,60.242,30.090,-15.564
0.121,-0.963,0.434,64.270,30.334,-6.775
0.116,-0.929,0.453,63.782,31.921,-2.441
0.104,-0.919,0.448,53.894,30.945,1.404
0.100,-0.925,0.422,46.387,27.161,0.122
0.112,-0.928,0.416,39.368,22.156,-2.625
0.114,-0.935,0.405,28.931,13.000,-7.019
0.102,-0.940,0.408,25.635,9.277,-8.728
0.098,-0.955,0.451,18.311,1.770,-12.939
0.099,-0.960,0.456,13.062,-0.977,-13.672
0.081,-0.944,0.429,5.676,-2.563,-11.414
0.062,-0.934,0.411,5.005,-2.075,-10.132
