aX,aY,aZ,gX,gY,gZ
0.973,0.021,-0.127,-0.671,27.649,-6.042
0.975,0.018,-0.122,1.648,21.790,-2.930
0.979,0.025,-0.096,-1.343,12.390,5.432
0.987,0.036,-0.068,-7.568,11.658,9.949
0.984,0.034,-0.079,-18.677,14.160,17.761
0.967,0.036,-0.111,-19.470,15.930,19.409
0.956,0.038,-0.126,-11.292,18.066,15.442
0.944,0.027,-0.162,-5.066,17.456,11.780
0.944,0.017,-0.174,4.089,9.033,8.911
0.944,0.009,-0.139,6.104,4.150,9.521
0.946,0.014,-0.114,7.019,5.493,10.254
0.946,0.029,-0.109,5.859,9.949,10.559
0.945,0.036,-0.122,-0.793,10.620,13.855
1.128,-0.058,0.402,-30.090,103.455,9.949
1.101,-0.068,0.313,-33.020,99.426,12.024
1.089,-0.067,0.284,-38.757,80.566,18.250
1.079,-0.068,0.239,-36.682,72.266,18.738
1.075,-0.077,0.212,-21.301,62.256,17.212
1.076,-0.096,0.192,-12.085,57.800,18.005
1.079,-0.097,0.209,-1.038,54.443,22.278
1.070,-0.089,0.207,-0.916,56.702,23.499
1.055,-0.088,0.168,-2.930,58.533,24.536
1.037,-0.083,0.099,-1.587,54.504,27.710
1.033,-0.077,0.084,3.235,50.354,30.029
1.032,-0.048,0.122,13.062,42.786,34.363
1.028,-0.026,0.148,13.916,41.260,36.133
1.024,-0.008,0.161,5.371,42.297,38.574
1.008,0.011,0.136,-1.160,43.091,39.368
0.995,0.015,0.100,-4.578,44.189,37.231
0.982,0.010,0.048,1.587,44.495,34.241
0.978,0.008,0.044,17.761,46.631,28.259
0.964,0.008,0.026,19.104,45.715,27.771
0.958,0.016,0.013,8.728,35.950,30.029
0.979,0.021,0.021,3.296,31.250,29.968
0.995,0.005,0.024,0.671,29.541,29.663
1.008,-0.016,0.019,6.409,34.363,31.250
0.997,-0.007,0.013,10.803,37.659,33.386
0.977,0.010,0.005,9.888,35.583,37.964
0.954,0.037,-0.006,5.859,31.311,39.246
0.958,0.054,-0.006,3.540,29.114,39.185
0.941,0.106,-0.019,4.822,30.701,37.537
0.927,0.115,-0.030,8.057,31.738,29.968
0.905,0.107,-0.056,10.620,31.067,27.222
0.922,0.006,0.354,-7.202,132.629,9.277
0.953,-0.013,0.316,-5.615,126.892,9.766
0.955,-0.018,0.294,-4.639,113.281,15.015
0.946,0.008,0.257,-5.981,104.675,18.066
0.947,0.027,0.245,-6.592,88.867,18.066
0.969,0.042,0.246,-2.869,85.449,14.038
0.977,0.037,0.241,6.531,85.327,4.639
0.991,0.015,0.206,7.874,83.252,3.540
0.994,0.019,0.189,6.165,73.853,8.362
0.976,0.047,0.160,7.446,69.458,8.728
0.972,0.053,0.149,12.329,60.913,3.906
0.991,0.047,0.157,13.000,57.129,2.197
1.007,0.043,0.170,6.531,54.871,4.822
1.009,0.041,0.134,2.502,56.213,7.080
0.999,0.043,0.097,0.732,56.274,8.423
0.999,0.042,0.076,3.418,49.377,6.409
1.024,0.026,0.073,6.165,46.204,4.028
1.041,0.014,0.092,8.240,48.462,0.793
1.049,-0.009,0.064,4.333,52.063,2.075
1.042,-0.006,0.026,-5.066,48.889,9.460
1.042,0.019,0.002,-6.042,43.823,11.597
1.043,0.022,0.003,-5.798,34.912,10.986
1.056,0.008,-0.003,-6.897,31.921,10.498
1.062,0.003,-0.010,-7.690,31.799,12.207
1.046,0.011,-0.032,-7.019,33.142,13.855
1.023,0.025,-0.050,-5.432,30.090,13.855
1.006,0.038,-0.076,-3.601,25.513,12.329
1.012,0.031,-0.073,1.160,18.677,12.085
1.016,0.017,-0.042,0.916,18.188,14.709
1.004,0.020,-0.045,-2.563,18.188,18.433
0.961,0.014,0.374,-22.888,127.563,8.789
0.968,-0.005,0.294,-20.020,121.155,10.620
0.977,-0.002,0.281,-13.855,102.783,15.869
0.994,0.024,0.286,-12.146,96.924,16.907
1.000,0.038,0.282,-10.559,95.581,14.099
1.002,0.055,0.227,-8.606,98.633,10.376
1.009,0.043,0.175,-3.967,97.656,5.615
1.022,0.011,0.095,-2.258,89.294,7.935
1.025,0.013,0.096,-1.282,78.308,12.573
1.023,0.038,0.138,0.244,64.819,18.982
1.015,0.052,0.153,2.563,66.528,17.944
1.004,0.064,0.139,5.066,77.820,11.841
0.983,0.066,0.036,2.869,78.491,10.925
0.976,0.059,-0.008,2.441,64.209,15.503
0.958,0.071,-0.007,7.263,56.030,16.296
0.964,0.071,0.026,19.104,51.575,7.690
1.009,0.049,0.067,18.982,55.725,3.845
1.016,0.043,0.033,2.808,60.181,7.080
1.012,0.030,-0.042,-4.395,56.030,10.315
1.015,0.015,-0.060,-4.578,52.063,11.169
1.013,-0.000,-0.104,10.315,48.889,8.911
1.007,0.003,-0.107,15.076,43.945,10.193
1.006,0.005,-0.092,9.338,30.640,17.822
0.987,0.017,-0.104,3.113,26.733,22.400
0.972,0.038,-0.123,-3.479,19.043,26.489
0.957,0.078,-0.152,-1.831,14.954,24.719
0.954,0.090,-0.162,6.714,5.432,19.104
0.949,0.106,-0.126,9.338,0.122,17.029
