0.174,0.378,0.296,-25.330,9.766,-6.348
0.125,0.478,0.295,-16.541,31.921,9.644
0.257,-0.137,0.221,-86.731,-82.153,-38.452
0.229,-0.167,0.262,-80.627,-83.435,-52.612
0.272,-0.245,0.244,-81.055,-76.111,-73.914
0.350,-0.313,0.080,-92.041,-80.627,-70.557
0.318,-0.257,0.002,-106.934,-104.553,-57.190
0.214,-0.145,-0.052,-97.961,-107.239,-58.960
0.184,-0.117,-0.039,-61.646,-85.632,-71.106
0.209,-0.072,0.025,-46.570,-69.397,-73.975
0.225,-0.010,0.065,-38.330,-54.077,-70.862
0.184,0.144,0.066,-44.922,-26.367,-53.833
0.160,0.181,0.011,-56.213,-20.264,-45.288
0.144,0.204,-0.028,-65.552,-35.400,-31.433
0.140,0.266,0.030,-60.059,-45.959,-26.367
0.137,0.331,0.102,-39.368,-40.894,-13.367
0.095,0.457,0.204,-28.137,-22.644,-5.066
0.066,0.499,0.218,-13.672,17.212,10.376
-0.024,0.573,0.209,-14.709,19.714,15.991
-0.079,0.610,0.214,-20.325,-28.198,13.062
-0.094,0.640,0.297,-15.869,-56.213,4.395
-0.053,0.623,0.363,-8.301,-69.458,-3.052
-0.022,0.615,0.433,-8.057,-50.659,7.874
-0.080,0.681,0.517,-20.874,-31.494,22.949
-0.149,0.723,0.511,-41.382,-1.343,38.269
-0.232,0.748,0.462,-38.269,7.874,34.546
-0.227,0.740,0.439,-21.057,18.311,26.733
-0.245,0.779,0.432,-16.724,13.977,29.175
-0.292,0.815,0.460,-15.381,1.404,31.616
-0.328,0.836,0.503,-8.484,-26.001,22.827
-0.316,0.806,0.599,-3.601,-30.396,15.381
-0.292,0.774,0.637,-3.662,-28.320,9.888
0.326,-0.112,0.591,-288.330,-93.445,78.125
0.288,-0.081,0.410,-283.142,-76.904,49.805
0.306,-0.111,0.294,-262.512,-53.833,33.813
0.275,-0.110,0.191,-213.989,-46.997,13.611
0.137,-0.022,0.022,-199.463,-60.547,3.662
0.117,-0.004,-0.033,-156.067,-92.773,-29.602
0.128,-0.048,-0.044,-131.348,-108.276,-46.753
0.137,-0.075,-0.028,-108.704,-135.254,-65.979
0.169,-0.092,-0.006,-107.544,-140.930,-67.993
0.193,-0.087,0.010,-107.727,-121.704,-60.181
0.214,-0.055,0.045,-103.882,-97.839,-53.406
0.198,-0.029,0.042,-93.506,-68.481,-47.913
0.141,0.063,0.010,-55.664,-15.503,-42.603
0.108,0.124,0.023,-37.170,-2.441,-41.199
0.082,0.183,0.059,-30.579,-16.479,-36.987
0.068,0.256,0.157,-45.471,-40.649,-32.715
0.086,0.268,0.198,-74.585,-80.017,-20.996
0.130,0.343,0.272,-75.378,-76.477,-15.137
0.135,0.395,0.288,-51.514,-21.179,-5.432
0.092,0.500,0.271,-33.936,15.625,0.610
0.039,0.552,0.245,-18.188,45.837,6.958
-0.027,0.600,0.209,1.404,53.040,11.475
-0.123,0.671,0.163,5.371,28.503,5.981
-0.121,0.686,0.196,-1.221,-26.733,-7.690
-0.075,0.708,0.344,-18.372,-35.583,-2.441
-0.091,0.747,0.370,-52.734,-5.371,20.691
-0.176,0.797,0.257,-47.119,21.240,20.325
-0.176,0.781,0.185,-27.161,43.884,11.841
-0.164,0.768,0.157,6.836,26.611,7.507
-0.189,0.782,0.259,8.057,-15.442,10.132
0.521,-0.454,2.002,-225.342,-9.766,62.683
0.569,-0.491,1.662,-242.859,-3.967,66.711
0.607,-0.505,1.342,-266.663,-7.996,76.904
0.645,-0.468,0.810,-272.217,-17.700,83.557
0.598,-0.391,0.585,-270.203,-36.377,92.896
0.401,-0.214,0.165,-260.010,-37.964,88.806
0.336,-0.158,-0.002,-215.393,-38.086,68.054
0.235,-0.064,-0.203,-188.416,-56.213,57.251
0.151,-0.019,-0.267,-150.879,-131.836,30.334
0.051,0.034,-0.273,-129.211,-173.035,11.169
0.048,0.045,-0.163,-100.098,-205.078,-9.888
0.074,0.040,-0.012,-50.598,-211.243,-50.110
0.190,-0.032,0.161,-42.908,-185.242,-62.439
0.222,-0.060,0.159,-44.006,-119.568,-61.890
0.161,-0.030,0.083,-39.917,-91.736,-55.969
0.101,0.011,0.071,-15.564,-54.565,-54.077
0.068,0.065,0.121,-3.662,-47.668,-58.960
0.094,0.084,0.166,0.671,-56.702,-62.012
0.141,0.147,0.287,-7.080,-63.843,-57.129
0.148,0.185,0.338,-19.531,-65.613,-48.828
0.140,0.220,0.353,-50.720,-49.072,-28.625
0.116,0.276,0.286,-60.242,-34.790,-20.691
0.120,0.309,0.261,-52.979,-8.179,-11.230
0.100,0.456,0.308,-42.480,6.165,-5.432
0.049,0.537,0.314,-25.513,46.997,8.301
-0.102,0.637,0.219,-21.240,59.143,12.085
-0.159,0.665,0.168,-19.287,51.575,11.658
-0.179,0.687,0.166,-11.658,-8.423,-2.319
-0.113,0.678,0.297,-3.418,-29.968,-11.536
-0.073,0.671,0.365,-4.333,-18.066,-5.676
0.133,-0.432,2.536,-194.946,-63.843,46.631
0.199,-0.515,2.303,-220.764,-50.842,38.818
0.408,-0.653,1.828,-250.000,-12.268,29.297
0.517,-0.703,1.581,-262.512,2.319,32.104
0.583,-0.717,1.319,-299.011,0.427,54.626
0.575,-0.605,0.851,-313.477,-14.648,65.125
0.526,-0.523,0.658,-313.721,-31.494,67.627
0.425,-0.394,0.271,-295.410,-18.433,59.570
0.395,-0.352,0.114,-222.778,7.446,42.969
0.256,-0.224,-0.121,-201.050,-6.714,41.077
0.183,-0.128,-0.279,-207.153,-46.814,39.795
0.134,-0.054,-0.375,-225.098,-188.110,17.212
0.125,-0.033,-0.233,-202.942,-244.324,-4.944
0.160,-0.060,-0.098,-118.774,-243.591,-42.664
0.201,-0.080,0.038,-80.811,-200.439,-50.659
0.178,-0.054,0.045,-40.222,-109.253,-53.162
0.114,0.016,0.073,-35.095,-76.721,-51.636
0.097,0.053,0.070,-39.001,-37.292,-47.424
0.086,0.108,0.027,-35.583,-29.358,-46.570
0.095,0.128,0.035,-25.757,-26.672,-44.861
0.093,0.164,0.078,-12.390,-23.254,-32.288
0.041,0.283,0.158,-20.325,-21.362,-25.757
0.031,0.333,0.149,-49.072,-32.104,-23.193
0.092,0.371,0.114,-54.016,-38.025,-23.315
0.128,0.390,0.126,-34.546,-17.883,-14.648
0.094,0.498,0.168,-18.188,2.991,-4.883
0.021,0.578,0.175,21.851,35.828,-0.183
-0.076,0.650,0.165,48.157,52.490,-13.733
-0.040,0.637,0.177,67.749,69.397,-25.269
-0.007,0.626,0.219,26.367,71.289,3.845
0.044,0.015,1.616,-13.794,-0.061,24.048
-0.051,0.112,1.764,-19.287,-1.953,31.006
-0.122,0.177,1.855,-24.292,-4.944,36.804
-0.187,0.239,1.942,-25.452,0.000,33.936
-0.228,0.279,2.125,-19.043,8.362,23.621
-0.193,0.229,2.214,-1.465,22.888,-0.427
-0.070,0.049,2.355,12.451,29.907,-5.005
-0.029,-0.036,2.419,32.288,36.804,7.019
0.014,-0.174,2.538,19.897,23.865,16.174
0.043,-0.237,2.606,-45.044,-29.419,23.132
0.133,-0.354,2.658,-83.374,-51.575,23.071
0.161,-0.399,2.627,-119.873,-66.040,24.414
0.167,-0.426,2.568,-181.702,-74.768,28.503
0.190,-0.472,2.325,-209.045,-70.984,26.978
