0.741,-0.599,1.456,-40.771,-58.533,-15.137
0.534,-0.441,1.193,-67.200,-48.523,16.663
0.261,-0.360,0.989,-97.717,-14.099,61.157
-0.294,-0.181,0.529,-99.121,-1.221,66.284
-0.433,-0.109,0.379,-74.280,-6.592,47.119
-0.417,-0.020,0.345,-56.335,-18.982,31.250
-0.335,0.004,0.420,-20.264,-38.025,1.648
-0.147,0.016,0.664,-1.526,-40.222,-9.460
-0.072,0.007,0.793,14.832,-36.377,-16.602
0.012,0.006,0.969,28.076,-18.738,-18.372
0.039,0.010,0.998,24.414,-12.878,-16.541
0.013,-0.130,0.869,-53.406,10.315,-25.696
-0.002,-0.286,0.848,-30.029,4.517,-29.358
-0.147,-0.582,0.784,-29.297,-2.075,-31.494
-0.251,-0.731,0.739,-24.292,-36.682,-54.382
-0.283,-1.047,0.745,-6.653,-57.617,-75.623
-0.197,-1.153,0.833,51.025,-87.585,-113.647
0.046,-1.174,1.108,70.251,-94.421,-123.108
0.160,-1.101,1.226,62.622,-94.299,-115.234
0.387,-0.841,1.353,43.579,-90.515,-100.342
0.486,-0.684,1.353,-0.183,-69.641,-61.707
0.591,-0.483,1.229,-21.851,-53.528,-41.016
0.539,-0.432,1.116,-57.861,-13.794,6.165
0.199,-0.302,0.775,-67.871,7.507,28.198
-0.016,-0.201,0.590,-65.369,27.283,51.514
-0.300,-0.028,0.413,-54.810,17.700,50.049
-0.332,0.019,0.441,-31.799,-17.761,30.090
-0.248,0.057,0.596,-20.691,-26.001,17.761
-0.177,0.064,0.679,10.803,-8.179,-2.747
-0.062,0.085,0.838,27.771,8.850,-10.437
-0.023,0.088,0.908,41.626,26.062,-19.653
0.057,0.059,0.999,36.682,22.034,-21.179
0.104,0.042,1.019,27.954,13.550,-20.691
0.141,0.031,1.029,14.954,-1.221,-14.954
0.168,0.014,1.047,13.000,-3.418,-11.292
0.151,0.018,1.052,12.207,-0.916,-4.700
0.092,0.040,1.055,12.512,-0.488,-3.723
0.080,0.052,1.061,12.268,-4.883,-7.141
0.100,0.061,1.102,11.047,-7.263,-9.644
0.113,0.062,1.129,8.301,-4.211,-12.207
0.114,0.060,1.136,7.874,0.732,-13.306
-0.126,-0.180,0.511,0.549,39.612,-32.837
-0.134,-0.658,0.633,22.583,34.180,-34.485
-0.163,-0.879,0.743,43.335,17.822,-53.955
-0.138,-1.258,0.920,42.969,0.061,-72.021
-0.085,-1.353,1.045,49.622,-76.477,-93.750
0.135,-1.201,1.482,63.354,-120.544,-98.145
0.285,-1.022,1.749,59.937,-138.672,-92.712
0.453,-0.682,1.842,27.649,-110.596,-79.407
0.494,-0.579,1.644,-42.358,-44.495,-45.959
0.512,-0.474,1.141,-61.768,-23.132,-25.269
0.407,-0.407,0.936,-75.623,-12.329,22.400
0.032,-0.185,0.685,-76.172,-16.296,39.734
-0.134,-0.075,0.633,-60.669,-14.648,43.274
-0.268,0.054,0.609,-44.434,-5.676,30.945
-0.248,0.074,0.609,-7.263,15.198,-2.502
-0.114,0.039,0.650,9.094,19.104,-15.442
-0.034,0.023,0.705,27.710,8.850,-23.987
0.056,0.035,0.835,30.029,2.686,-22.278
0.073,0.039,0.879,28.259,-1.465,-17.639
0.102,0.028,0.934,25.818,-0.977,-15.198
0.107,0.030,0.938,17.029,2.686,-8.606
0.078,0.049,0.886,12.085,2.747,-5.554
0.059,0.057,0.859,7.996,-9.583,-2.075
0.036,0.076,0.912,9.460,-18.127,-1.526
0.031,0.089,0.971,13.123,-19.043,-4.944
0.040,0.099,1.031,12.695,-10.864,-8.545
0.057,0.086,1.010,8.789,3.479,-14.160
0.098,0.055,0.969,9.521,4.761,-14.465
0.110,0.052,0.978,14.221,2.014,-12.634
0.113,0.059,1.009,14.771,2.014,-12.146
0.214,0.661,1.097,-28.931,-3.113,-26.978
0.198,0.426,0.969,-40.894,6.897,-27.222
0.192,0.293,0.895,-26.001,33.936,-25.146
0.130,0.082,0.796,-12.085,40.100,-23.560
0.058,0.015,0.780,1.221,32.654,-23.804
-0.065,-0.161,0.735,-5.005,25.391,-27.161
-0.077,-0.309,0.707,-15.015,18.799,-30.579
-0.085,-0.654,0.663,-29.419,9.583,-33.936
-0.122,-0.816,0.619,-11.230,-5.310,-48.767
-0.113,-1.009,0.596,19.531,-20.203,-64.148
-0.055,-1.025,0.708,75.684,-55.420,-87.158
0.085,-0.946,1.055,78.552,-70.679,-90.210
0.122,-0.871,1.185,44.617,-85.815,-81.604
0.154,-0.658,1.368,27.222,-84.473,-74.890
0.181,-0.541,1.394,-1.465,-61.584,-65.857
0.294,-0.376,1.227,-12.817,-40.588,-62.927
0.355,-0.334,1.116,-25.635,-2.563,-45.898
0.340,-0.238,0.973,-30.396,6.531,-29.480
0.267,-0.171,0.923,-41.016,10.315,3.662
0.096,-0.054,0.848,-45.471,7.263,14.954
0.020,-0.007,0.827,-44.678,-5.798,22.644
-0.056,0.062,0.820,-37.476,-9.705,18.005
-0.037,0.075,0.824,-16.418,-1.709,-0.366
0.071,0.073,0.834,-6.165,4.944,-6.897
0.120,0.070,0.854,1.953,7.935,-9.399
0.173,0.073,0.933,9.155,1.404,-5.859
0.189,0.079,0.976,8.789,-3.052,-2.563
0.194,0.091,1.023,6.531,-4.944,1.404
0.194,0.094,1.023,5.676,-3.845,1.404
0.196,0.092,1.014,1.404,-7.385,2.502
0.175,0.402,1.138,-41.321,0.427,13.611
0.196,0.416,1.144,-48.706,3.967,8.545
0.271,0.402,1.187,-56.152,0.427,4.395
0.314,0.407,1.198,-65.674,-4.333,2.197
0.366,0.449,1.163,-82.764,-6.775,6.592
0.367,0.476,1.131,-86.731,-1.770,12.207
0.357,0.507,1.099,-87.097,13.550,24.475
0.314,0.576,1.078,-86.426,18.494,28.625
0.290,0.609,1.080,-86.609,17.395,30.457
0.237,0.676,1.077,-85.388,13.306,28.137
0.211,0.719,1.078,-73.425,7.507,20.691
0.167,0.820,1.070,-64.880,7.874,16.785
0.131,0.857,1.056,-52.124,16.541,9.949
0.097,0.866,0.952,-49.622,20.630,4.272
0.118,0.838,0.898,-45.898,20.569,-6.836
0.152,0.685,0.834,-43.213,22.278,-7.690
0.142,0.583,0.797,-25.635,30.823,-5.920
0.051,0.445,0.759,-17.334,29.968,-6.165
-0.015,0.359,0.757,-19.043,20.996,-9.766
-0.046,-0.020,0.797,-38.757,-3.784,-24.048
-0.012,-0.256,0.823,-37.720,-1.282,-29.541
-0.056,-0.628,0.800,-11.841,33.691,-31.311
-0.145,-0.760,0.746,2.869,39.856,-34.851
-0.249,-0.981,0.765,35.278,-21.545,-72.388
-0.192,-1.085,0.912,47.974,-72.388,-95.703
0.008,-1.138,1.318,59.875,-124.451,-115.967
0.090,-1.051,1.464,60.181,-110.413,-113.831
0.156,-0.918,1.528,48.035,-39.856,-109.924
0.337,-0.641,1.383,35.706,-5.981,-107.178
0.442,-0.543,1.227,5.066,26.611,-80.078
-0.182,-0.070,0.783,-66.223,41.504,68.542
-0.392,0.060,0.537,-57.800,37.903,52.612
-0.368,0.090,0.465,-27.893,18.799,16.174
-0.224,0.096,0.469,-7.324,10.986,2.502
-0.146,0.094,0.561,31.982,-5.615,-12.939
-0.024,0.096,0.865,43.396,-11.780,-16.479
0.022,0.106,0.993,41.077,-6.104,-19.836
0.111,0.088,1.050,33.325,3.113,-22.522
0.158,0.056,1.009,24.841,17.273,-24.414
0.220,0.016,0.939,25.146,16.357,-20.447
0.218,0.019,0.942,26.794,-0.305,-6.897
0.157,0.042,1.001,26.611,-10.132,-0.671
0.118,0.053,1.044,26.306,-17.029,3.052
0.049,0.075,1.120,22.705,-18.616,4.578
0.025,0.078,1.129,17.151,-16.296,2.991
0.029,0.066,1.084,8.728,-10.254,-5.249
0.052,0.062,1.058,10.620,-4.456,-10.010
0.076,0.060,1.043,19.775,10.559,-15.869
0.114,0.046,1.036,22.461,14.771,-17.029
0.133,0.030,1.047,20.386,7.568,-15.442
0.174,0.011,1.091,15.625,-0.854,-12.512
0.181,0.014,1.112,5.798,-9.888,-6.042
0.172,0.026,1.135,4.089,-7.019,-4.639
0.168,0.029,1.130,4.456,4.150,-4.639
0.177,0.019,1.101,4.456,7.568,-5.554
0.186,0.011,1.089,1.892,11.902,-6.348
0.192,0.007,1.056,-0.122,15.442,-5.676
0.194,0.008,1.029,-1.770,23.437,-3.845
0.198,-0.004,0.989,-0.793,25.146,-2.747
0.199,-0.010,0.981,2.197,20.569,-1.099
0.263,0.902,1.182,-83.557,25.208,-12.878
0.213,0.791,1.166,-76.660,51.147,-13.367
0.019,0.576,1.002,-76.538,61.646,-16.174
-0.093,0.427,0.848,-79.712,46.936,-34.851
-0.222,0.001,0.638,-71.655,21.423,-50.781
-0.214,-0.273,0.657,-27.100,-2.747,-82.886
-0.229,-0.771,0.713,-6.897,12.024,-90.820
-0.340,-0.973,0.657,-14.282,21.423,-87.769
-0.589,-1.386,0.598,-24.597,-11.169,-88.867
-0.594,-1.543,0.705,9.338,-111.694,-123.657
-0.270,-1.574,1.124,52.795,-141.479,-153.076
-0.011,-1.456,1.331,113.770,-109.253,-181.152
0.485,-1.073,1.526,110.535,-65.430,-169.250
0.690,-0.882,1.498,50.720,-5.005,-115.906
0.974,-0.621,1.357,9.399,-6.226,-77.759
0.971,-0.546,1.281,-67.566,-29.236,16.052
0.500,-0.352,1.019,-91.492,-19.165,58.838
0.138,-0.228,0.827,-92.590,42.480,97.534
-0.354,0.001,0.485,-76.111,62.866,90.027
-0.426,0.093,0.381,-40.527,52.917,51.697
-0.341,0.190,0.330,-22.766,37.903,31.860
-0.249,0.203,0.382,19.287,8.911,2.808
-0.087,0.185,0.647,39.795,-6.348,-6.104
-0.026,0.164,0.825,59.509,-28.564,-13.977
0.032,0.151,1.081,57.251,-30.273,-14.099
0.055,0.139,1.123,45.593,-17.578,-19.531
0.148,0.076,1.084,39.185,-8.545,-22.278
0.192,0.042,1.034,27.344,-5.249,-15.869
0.195,0.025,1.006,22.705,-14.587,-7.629
0.162,0.038,1.043,16.541,-32.288,6.775
0.197,0.214,1.057,-5.249,2.747,2.747
0.188,0.263,1.048,-10.742,2.502,7.935
0.204,0.370,1.050,-9.521,3.235,9.521
0.232,0.423,1.086,-3.723,2.197,13.672
0.249,0.522,1.229,-4.456,1.831,17.151
0.233,0.576,1.288,-22.339,1.709,21.240
0.265,0.708,1.308,-36.865,-2.014,19.043
0.310,0.771,1.321,-62.378,-17.944,11.719
0.355,0.850,1.405,-70.129,-22.461,11.230
0.350,0.877,1.417,-78.003,-8.118,17.822
0.329,0.954,1.306,-79.102,5.493,21.606
0.314,1.003,1.230,-78.369,15.930,23.071
0.314,1.064,1.161,-70.251,19.653,15.747
0.321,1.032,1.179,-65.430,17.212,8.423
0.312,0.964,1.201,-59.143,28.992,-4.456
0.259,0.837,1.138,-58.289,44.678,-7.996
0.203,0.774,1.043,-73.486,64.331,-10.132
0.001,0.508,0.793,-83.862,60.425,-12.329
-0.116,0.288,0.662,-71.289,31.860,-34.729
-0.211,-0.190,0.545,-43.640,11.047,-54.504
-0.201,-0.459,0.606,2.441,-18.799,-88.745
-0.196,-1.034,0.738,9.583,-21.729,-93.384
-0.244,-1.250,0.775,5.066,-30.029,-85.449
-0.329,-1.477,0.858,7.507,-44.617,-88.196
-0.285,-1.483,0.937,40.771,-82.520,-116.699
-0.056,-1.335,1.206,58.838,-94.177,-131.531
0.097,-1.199,1.310,62.805,-74.890,-140.991
0.378,-0.939,1.255,47.424,-47.119,-129.211
0.456,-0.826,1.143,8.850,-3.723,-78.491
0.447,-0.605,0.969,-5.920,0.916,-50.598
0.160,0.660,1.456,-84.106,1.343,40.588
0.093,0.905,1.428,-93.201,5.920,39.368
0.120,1.002,1.407,-124.329,-15.625,20.935
0.223,1.020,1.349,-140.320,-28.931,9.460
0.281,0.959,1.303,-145.569,-25.024,-3.052
0.397,0.843,1.211,-132.202,-10.803,-2.625
0.418,0.822,1.181,-97.107,24.536,7.263
0.330,0.821,1.104,-85.388,39.734,12.390
0.258,0.811,1.047,-84.229,46.814,8.728
0.168,0.605,0.891,-92.651,37.476,0.977
0.162,0.428,0.821,-80.750,24.292,-21.484
0.174,0.214,0.814,-59.570,30.396,-27.893
0.127,0.208,0.826,-44.617,39.673,-27.466
-0.078,0.177,0.745,-63.477,34.668,-22.705
-0.190,0.052,0.685,-89.111,11.658,-25.146
-0.267,-0.168,0.649,-101.501,-42.114,-44.312
-0.318,-0.638,0.637,-65.857,-53.650,-60.303
-0.329,-0.795,0.654,31.433,-56.519,-83.923
-0.386,-0.982,0.831,60.059,-64.636,-91.248
-0.400,-1.047,0.970,70.496,-97.595,-111.816
-0.302,-1.132,1.271,68.665,-107.544,-121.338
-0.203,-1.104,1.385,70.251,-79.529,-125.854
0.095,-0.918,1.402,73.547,-43.457,-127.197
0.301,-0.830,1.289,71.106,40.710,-125.000
0.632,-0.682,1.025,61.890,64.026,-106.628
0.659,-0.579,0.991,26.794,34.363,-36.377
0.482,-0.337,1.097,2.747,2.747,-1.770
0.338,-0.236,1.119,-38.391,-13.794,40.894
0.069,-0.094,0.929,-47.424,3.662,48.950
-0.020,-0.040,0.785,-38.208,35.339,47.852
0.397,0.365,1.249,-65.186,3.052,4.761
0.391,0.393,1.199,-59.448,13.855,11.597
0.389,0.421,1.169,-49.561,23.499,17.273
0.392,0.494,1.147,-50.781,20.935,17.578
0.375,0.517,1.167,-63.110,11.047,16.357
0.333,0.524,1.240,-70.190,12.939,16.052
0.320,0.492,1.242,-81.970,36.804,17.822
0.260,0.374,1.087,-83.435,50.720,19.348
0.209,0.341,0.965,-54.138,55.298,10.681
0.153,0.419,0.880,-31.738,42.236,-2.441
0.142,0.455,0.908,-32.776,2.441,-31.860
0.093,0.276,0.916,-60.120,-17.700,-39.734
0.065,0.088,0.914,-103.638,-34.973,-41.016
0.055,-0.235,0.910,-104.858,-23.499,-36.621
0.018,-0.352,0.851,-83.679,-4.578,-22.644
-0.176,-0.548,0.724,-61.157,-21.118,-24.475
-0.273,-0.638,0.765,2.686,-79.895,-53.162
-0.304,-0.778,1.082,29.358,-94.055,-68.909
-0.255,-0.818,1.240,44.922,-68.970,-84.839
-0.168,-0.822,1.363,39.124,-42.175,-84.900
-0.122,-0.792,1.336,21.362,3.601,-86.853
0.038,-0.734,1.140,16.357,17.578,-91.797
0.158,-0.696,1.025,20.020,30.273,-92.896
0.395,-0.590,0.899,22.827,33.569,-82.825
0.441,-0.516,0.891,20.020,39.307,-40.405
0.338,-0.337,0.925,13.428,38.574,-16.541
0.241,-0.253,0.942,-5.798,31.494,14.465
0.092,-0.132,0.886,-14.038,28.870,20.081
0.052,-0.096,0.823,-16.785,25.208,21.912
0.036,-0.063,0.719,-10.132,24.170,22.156
0.326,0.776,1.200,-96.436,36.804,3.052
0.304,0.732,1.100,-87.708,42.786,1.892
0.294,0.643,1.049,-76.782,59.448,-0.061
0.227,0.454,0.938,-74.036,68.420,-1.526
0.144,0.360,0.853,-76.599,57.861,-9.766
-0.031,0.153,0.693,-74.280,31.738,-19.165
-0.087,0.011,0.688,-61.829,-33.386,-43.396
-0.129,-0.412,0.760,-53.894,-53.894,-53.467
-0.140,-0.631,0.801,-28.748,-51.941,-64.941
-0.208,-0.920,0.856,-15.320,-40.833,-68.298
-0.253,-1.009,0.879,-3.357,-53.955,-81.177
-0.255,-1.109,0.972,1.160,-81.848,-92.041
-0.186,-1.116,1.052,30.579,-119.690,-114.014
0.037,-0.982,1.208,47.974,-107.544,-118.652
0.148,-0.861,1.217,55.237,-44.250,-111.816
0.305,-0.669,1.120,45.044,-18.555,-101.440
0.350,-0.598,1.068,16.113,-0.183,-68.970
0.369,-0.452,0.994,2.808,-0.183,-49.316
0.339,-0.366,0.972,-13.672,-5.737,-14.832
0.239,-0.212,0.937,-16.174,-4.517,-2.197
0.179,-0.163,0.908,-12.878,16.235,14.832
0.068,-0.075,0.827,-7.935,28.931,19.043
0.032,-0.037,0.792,1.404,35.400,21.912
-0.003,0.016,0.761,2.319,24.963,22.583
-0.001,0.043,0.781,0.122,-11.658,22.217
0.014,0.084,0.879,0.793,-25.879,20.447
0.016,0.094,0.931,10.010,-28.503,12.634
0.021,0.084,1.005,16.541,-20.142,6.897
0.031,0.073,1.024,25.818,-1.770,-3.235
0.060,0.071,1.041,26.428,2.563,-6.042
0.142,0.871,1.438,-76.965,5.737,17.029
0.138,0.875,1.413,-80.139,12.451,4.456
0.130,0.814,1.286,-79.712,14.465,-4.028
0.139,0.759,1.218,-66.833,18.250,-22.278
0.213,0.616,1.191,-55.969,20.508,-29.846
0.257,0.533,1.198,-48.706,25.208,-32.654
0.243,0.351,1.115,-57.800,46.509,-26.001
0.163,0.270,1.006,-69.458,58.594,-21.790
0.055,0.186,0.864,-84.473,58.289,-23.865
-0.101,-0.090,0.626,-81.299,37.415,-32.959
-0.105,-0.276,0.604,-43.701,-12.634,-59.021
-0.140,-0.603,0.706,-21.729,-20.325,-68.481
-0.206,-0.724,0.739,-5.371,-15.320,-77.209
-0.328,-0.947,0.765,-9.094,-18.188,-80.872
-0.335,-1.061,0.787,-18.555,-27.588,-90.210
-0.248,-1.193,0.800,-13.062,-26.855,-97.290
-0.172,-1.186,0.801,34.119,-12.329,-125.244
0.115,-1.069,0.853,60.242,1.770,-139.893
0.292,-0.986,0.864,69.519,31.982,-131.775
0.522,-0.803,0.848,55.786,37.476,-108.704
0.555,-0.698,0.867,19.104,14.648,-50.903
0.509,-0.481,0.959,1.587,-4.517,-24.353
0.448,-0.391,0.988,-24.109,-22.156,14.648
0.275,-0.270,0.958,-28.931,-15.503,27.405
0.194,-0.217,0.904,-25.146,16.602,44.006
0.051,-0.120,0.792,-20.447,25.696,48.218
-0.012,-0.077,0.768,-13.123,13.489,50.354
-0.084,-0.006,0.787,-10.315,0.183,47.974
-0.096,0.034,0.819,2.625,-16.174,36.743
-0.099,0.108,0.910,13.672,-14.709,29.053
0.168,0.504,1.083,-47.424,-6.104,44.434
0.113,0.562,1.129,-50.598,-8.423,43.274
0.072,0.588,1.162,-46.021,-7.141,36.255
0.035,0.632,1.217,-42.542,-2.258,30.151
0.042,0.640,1.229,-43.518,1.526,14.893
0.065,0.645,1.235,-47.058,-1.587,7.629
0.072,0.639,1.252,-51.819,-1.282,-5.066
0.078,0.633,1.268,-50.903,5.615,-10.193
0.070,0.637,1.244,-50.903,23.254,-20.020
0.055,0.557,1.129,-52.429,30.579,-26.550
0.064,0.448,1.054,-45.898,39.490,-42.297
0.116,0.244,0.953,-34.485,40.649,-50.476
0.137,0.186,0.937,-25.452,24.170,-57.312
0.066,0.096,0.904,-34.729,7.935,-56.274
0.003,0.012,0.865,-48.401,-20.020,-56.763
-0.016,-0.276,0.901,-39.490,-25.940,-59.204
0.002,-0.419,0.970,-23.804,-20.874,-60.425
-0.129,-0.544,0.993,0.244,5.676,-58.716
-0.241,-0.562,0.969,4.578,6.226,-65.918
-0.293,-0.689,0.970,0.183,-28.931,-98.816
-0.249,-0.789,0.968,-0.427,-43.884,-112.610
-0.147,-0.954,0.924,20.996,-26.184,-126.648
-0.076,-0.982,0.885,51.025,24.475,-132.935
0.116,-0.950,0.758,56.458,39.001,-131.775
0.198,-0.910,0.693,55.725,40.161,-125.183
0.280,-0.781,0.721,52.002,10.254,-99.609
0.285,-0.704,0.832,49.438,-10.559,-83.801
0.283,-0.612,0.956,32.959,-36.865,-54.993
0.282,-0.437,1.079,19.592,-37.170,-41.809
0.278,-0.385,1.075,-1.892,-21.118,-14.465
0.157,0.396,0.936,-1.587,10.376,-53.711
0.144,0.305,0.898,-21.729,24.597,-38.818
0.007,0.095,0.773,-28.809,27.344,-32.959
-0.081,-0.016,0.707,-18.738,21.912,-40.161
-0.161,-0.286,0.655,-2.136,13.794,-53.467
-0.157,-0.419,0.690,28.809,-9.155,-79.834
-0.186,-0.642,0.796,34.851,-20.752,-88.135
-0.216,-0.728,0.848,34.912,-36.865,-100.464
-0.238,-0.844,0.921,33.630,-39.307,-105.957
-0.232,-0.896,0.928,32.654,-35.400,-118.774
-0.174,-0.991,0.919,39.856,-32.776,-127.563
-0.098,-0.985,0.942,67.017,-26.855,-140.381
0.121,-0.854,0.998,71.716,-16.785,-137.695
0.287,-0.708,0.907,54.749,15.259,-113.281
0.322,-0.655,0.860,44.189,26.794,-96.130
