aX,aY,aZ,gX,gY,gZ
0.170,-0.162,0.982,3.235,-0.122,-1.282
0.173,-0.170,0.987,3.906,0.488,-1.892
0.175,-0.176,0.984,3.235,0.183,-1.709
0.183,-0.186,0.985,2.563,-1.953,-0.427
0.185,-0.189,0.995,3.052,-2.869,1.404
0.192,-0.189,1.025,3.113,-2.319,2.075
0.200,-0.191,1.039,3.418,-1.343,2.930
0.218,-0.216,1.092,3.967,-1.221,4.028
0.232,-0.227,1.139,5.066,-0.793,8.850
0.288,-0.241,1.280,4.211,-1.343,12.329
0.316,-0.236,1.358,-2.136,-4.150,21.851
0.344,-0.212,1.502,-5.859,-6.226,26.733
0.346,-0.188,1.575,-12.329,-14.221,36.987
0.373,-0.129,1.809,-18.616,-20.081,40.649
0.395,-0.089,2.046,-20.874,-17.639,37.537
0.389,-0.077,2.105,-20.447,-5.371,30.945
0.320,-0.035,2.193,-23.621,-4.028,34.668
0.255,0.027,2.268,-36.743,-11.230,50.964
0.141,0.143,2.473,-39.307,-7.019,52.734
0.122,0.133,2.529,-37.537,20.813,36.743
0.191,-0.012,2.498,-38.330,32.288,28.687
0.234,-0.107,2.446,-56.152,26.794,29.724
0.265,-0.256,2.320,-69.153,15.259,34.912
0.236,-0.382,2.109,-105.957,1.343,37.598
0.219,-0.400,1.895,-137.634,1.404,35.828
0.172,-0.353,1.358,-198.914,12.756,39.307
0.146,-0.306,1.112,-212.219,29.236,48.340
0.140,-0.222,0.740,-200.928,34.241,51.270
0.152,-0.180,0.596,-171.448,28.442,56.580
0.193,-0.102,0.379,-163.086,13.611,59.692
0.201,-0.091,0.984,-2.197,-5.432,-2.625
0.203,-0.089,0.980,-5.127,-6.653,-1.648
0.202,-0.086,0.971,-4.700,-6.042,-0.061
0.196,-0.091,0.957,-1.404,-4.822,0.244
0.194,-0.096,0.960,3.479,-4.089,1.892
0.195,-0.095,0.990,2.197,-5.127,4.578
0.192,-0.090,0.996,-6.348,-6.409,12.024
0.172,-0.074,0.974,-9.521,-6.165,14.526
0.159,-0.068,0.966,-8.728,-4.578,12.878
0.166,-0.075,0.977,-3.662,-1.526,9.705
0.184,-0.084,0.990,-2.197,0.244,11.108
0.184,-0.081,0.995,-0.061,0.000,15.869
0.175,-0.081,1.028,1.099,-1.343,16.663
0.229,-0.120,1.170,3.479,-2.625,13.367
0.290,-0.142,1.284,6.958,7.202,14.404
0.408,-0.141,1.523,8.301,13.306,18.921
0.458,-0.107,1.664,13.062,18.494,34.058
0.494,0.023,2.011,16.479,19.348,42.480
0.473,0.104,2.204,16.296,20.508,53.589
0.415,0.274,2.556,11.780,21.973,52.979
0.416,0.287,2.686,3.906,36.194,28.809
0.480,0.151,2.796,8.545,51.941,13.000
0.503,0.071,2.788,19.714,75.317,1.038
0.486,-0.079,2.695,16.235,74.097,2.686
0.488,-0.165,2.600,2.441,66.895,1.282
0.524,-0.372,2.297,-7.141,66.956,0.610
0.534,-0.496,2.088,-34.180,56.396,13.367
0.508,-0.622,1.654,-50.232,42.480,28.320
0.370,-0.497,1.234,-88.867,16.418,66.162
0.290,-0.409,1.036,-127.380,6.470,89.600
0.141,-0.189,0.983,7.507,1.221,5.127
0.136,-0.194,0.994,9.644,0.732,4.822
0.133,-0.204,0.984,4.944,-2.014,4.333
0.133,-0.206,0.974,3.113,-2.808,4.089
0.143,-0.209,0.984,5.981,-2.991,3.967
0.150,-0.210,1.002,12.146,-2.075,4.089
0.159,-0.212,1.027,12.329,-1.404,4.089
0.162,-0.218,1.031,5.371,-3.052,5.554
0.167,-0.237,1.038,-0.427,-5.371,7.446
0.166,-0.247,1.046,-6.470,-6.226,11.169
0.179,-0.260,1.108,-2.808,-4.211,11.047
0.232,-0.278,1.272,10.803,4.822,7.324
0.264,-0.281,1.357,12.878,10.620,7.019
0.329,-0.258,1.503,0.793,13.794,18.616
0.368,-0.237,1.618,-5.371,6.104,30.151
0.409,-0.165,1.990,-2.625,-18.555,49.133
0.380,-0.112,2.165,4.944,-22.766,52.734
0.288,-0.057,2.456,28.381,-6.104,47.607
0.287,-0.106,2.582,36.926,4.883,38.574
0.368,-0.339,2.770,46.814,27.039,22.034
0.404,-0.452,2.858,47.791,39.551,20.752
0.432,-0.589,2.978,27.710,48.950,23.560
0.417,-0.669,2.910,-0.671,43.213,21.729
0.407,-0.763,2.745,-67.322,32.837,18.677
0.386,-0.889,2.255,-93.201,29.297,24.963
0.322,-0.861,1.745,-131.165,13.489,49.072
0.280,-0.783,1.524,-144.958,7.751,61.035
0.162,-0.591,1.096,-167.969,19.531,81.604
0.099,-0.492,0.858,-178.284,30.762,91.064
0.030,-0.312,0.397,-188.782,28.687,101.135
0.140,-0.130,0.974,-0.671,-1.587,6.958
0.140,-0.128,0.981,0.854,-4.333,5.859
0.149,-0.127,0.997,0.854,-3.784,5.005
0.151,-0.126,0.997,-0.366,-2.136,4.700
0.146,-0.118,1.002,-0.671,-1.831,4.822
0.145,-0.118,1.000,-0.366,-0.610,4.578
0.147,-0.124,0.988,-0.244,-0.793,4.883
0.140,-0.122,0.985,-0.488,-3.906,6.653
0.132,-0.121,0.987,1.770,-4.883,6.348
