aX,aY,aZ,gX,gY,gZ
0.085,-0.456,0.984,4.578,-1.099,-2.869
0.072,-0.452,0.987,4.578,6.104,-1.831
0.08,-0.46,0.961,5.371,10.132,-2.502
0.094,-0.469,0.939,5.249,11.78,-3.906
0.153,-1.06,1.677,107.483,17.639,-26.55
0.178,-1.116,1.799,98.694,18.982,-20.325
0.228,-0.99,1.76,92.651,33.997,-9.583
0.241,-0.89,1.656,79.163,39.368,1.404
0.187,-0.786,1.594,72.327,24.536,1.831
0.117,-0.746,1.655,56.152,-5.554,1.221
-0.01,-0.622,1.751,44.678,-9.827,1.16
-0.055,-0.558,1.706,19.409,-3.967,-2.808
-0.074,-0.487,1.499,14.099,-0.977,-8.789
-0.041,-0.492,1.424,17.883,-2.136,-20.752
0.067,-0.543,1.373,21.179,-5.066,-24.353
0.109,-0.558,1.363,23.682,-7.568,-23.376
0.12,-0.551,1.327,21.606,-5.615,-18.066
0.096,-0.537,1.302,10.864,1.648,-4.944
0.032,-0.511,1.21,4.333,3.54,-1.526
0.024,-0.511,1.16,-1.953,-1.587,-4.395
0.051,-0.525,1.105,0.244,-5.127,-7.202
0.063,-0.526,1.1,9.949,-1.648,-8.301
0.063,-0.505,1.064,12.451,2.93,-6.592
0.049,-0.482,1.042,9.705,5.31,-1.709
0.022,-0.451,1.028,5.31,3.54,-1.038
0.022,-0.447,1.016,-0.671,2.014,-5.371
0.044,-0.455,0.989,1.099,4.028,-8.606
0.061,-0.463,0.98,3.54,8.911,-10.986
0.088,-0.482,0.963,0.977,9.644,-10.803
0.097,-0.497,0.96,-5.737,11.047,-9.277
0.117,-0.54,0.934,-8.911,12.634,-6.104
0.113,-0.541,0.901,-10.681,15.747,3.723
0.097,-0.504,0.837,-9.033,15.564,6.348
0.095,-0.491,0.832,-6.348,12.451,7.507
0.418,-1.207,1.842,68.604,20.569,-65.247
0.428,-1.227,1.895,63.965,25.208,-32.898
0.338,-1.054,1.843,75.195,40.039,-14.954
0.263,-0.858,1.82,77.209,40.161,-0.61
0.246,-0.794,1.827,58.838,20.203,-1.892
0.233,-0.733,1.827,13.855,-18.494,-2.136
0.189,-0.605,1.733,0.183,-19.531,3.723
0.157,-0.551,1.621,0.366,3.296,15.93
0.129,-0.507,1.417,8.972,6.653,15.503
0.14,-0.503,1.385,22.461,-20.386,4.7
0.15,-0.498,1.423,23.621,-36.865,0.244
0.13,-0.484,1.418,19.226,-42.053,-1.77
0.09,-0.448,1.288,17.334,-35.095,-2.319
0.089,-0.444,1.227,17.578,-25.269,-4.15
0.116,-0.478,1.167,17.395,-25.024,-5.188
0.136,-0.5,1.153,13.367,-28.076,-7.141
0.155,-0.519,1.101,11.23,-26.794,-6.226
0.146,-0.517,1.066,11.597,-15.869,0.122
0.108,-0.502,0.996,12.512,-11.047,2.869
0.088,-0.494,0.976,11.78,-10.193,4.578
0.067,-0.486,0.979,5.92,-17.09,4.395
0.064,-0.479,0.978,3.662,-18.005,3.296
0.061,-0.465,0.966,1.038,-10.925,2.319
0.055,-0.442,0.929,-0.183,-5.798,2.014
0.056,-0.443,0.91,-1.587,-0.671,0.549
0.064,-0.456,0.887,-0.61,-1.648,-0.793
0.073,-0.462,0.892,3.784,-5.066,-2.808
0.08,-0.476,0.913,5.554,-4.456,-2.808
0.081,-0.483,0.92,7.874,0.122,-1.099
0.08,-0.499,0.931,7.935,2.075,0.854
0.377,-0.945,1.583,79.041,46.021,-47.913
0.452,-1.001,1.635,87.036,62.378,-31.067
0.442,-0.941,1.588,89.539,66.284,-19.226
0.369,-0.865,1.594,82.52,38.147,-7.263
0.194,-0.729,1.682,78.43,26.062,-7.324
0.142,-0.684,1.698,66.04,20.386,-11.414
0.148,-0.63,1.621,53.406,15.564,-12.878
0.139,-0.605,1.574,32.166,-4.333,-10.437
0.048,-0.538,1.55,32.837,-12.939,-8.972
0.002,-0.503,1.587,42.175,-16.479,-9.277
-0.035,-0.482,1.576,41.199,-9.46,-10.193
-0.015,-0.499,1.512,31.189,8.606,-11.963
0.071,-0.537,1.4,23.376,10.254,-11.475
0.099,-0.534,1.359,7.324,1.709,-6.409
0.121,-0.522,1.277,5.737,-1.221,-4.883
0.134,-0.534,1.259,12.146,-3.235,-3.479
0.141,-0.549,1.24,11.597,-4.7,-1.709
0.135,-0.535,1.211,3.174,-6.409,1.892
0.129,-0.49,1.119,2.258,-5.249,2.075
0.125,-0.477,1.083,12.207,1.526,0.122
0.121,-0.469,1.041,17.883,4.272,-1.221
0.125,-0.478,1.02,16.602,-2.502,-3.113
0.134,-0.501,1.005,12.268,-9.46,-2.93
0.136,-0.503,1.006,7.446,-11.475,0.793
0.122,-0.479,0.987,7.568,-7.019,3.479
0.11,-0.463,0.972,8.423,-3.052,5.31
0.093,-0.443,0.958,7.812,-3.723,4.7
0.089,-0.44,0.956,6.348,-5.493,3.174
0.086,-0.438,0.954,5.005,-4.333,1.282
0.08,-0.432,0.96,5.066,-2.686,0.977
0.534,-1.014,1.646,136.353,104.309,-27.71
0.712,-1.099,1.732,131.287,119.995,-23.926
0.845,-1,1.791,117.065,120.117,-23.987
0.864,-0.901,1.742,64.697,85.876,-25.33
0.747,-0.654,1.62,48.584,64.819,-23.071
0.633,-0.535,1.617,52.063,34.058,-22.644
0.445,-0.42,1.685,54.932,21.362,-26.367
0.389,-0.41,1.686,50.171,-3.723,-33.63
