aX,aY,aZ,gX,gY,gZ
0.113,-0.021,1.013,-3.235,2.502,-8.728
0.115,-0.022,1.012,-5.493,4.089,-7.874
0.118,-0.021,1.000,-7.202,3.418,-6.958
0.120,-0.022,0.988,-8.606,0.916,-4.700
0.118,-0.021,0.987,-7.202,0.000,-2.502
0.114,-0.017,0.997,-6.836,0.122,-1.526
0.110,-0.015,0.997,-6.592,1.282,1.282
0.102,-0.010,0.988,-5.920,2.258,2.747
0.100,-0.007,0.983,-3.845,3.845,4.761
0.099,-0.006,0.986,-2.808,3.540,5.554
0.095,-0.006,0.995,-2.075,1.709,7.141
0.092,-0.009,1.006,-2.319,1.648,7.874
0.090,-0.009,1.008,-2.075,2.747,8.789
0.090,-0.011,1.011,-1.770,2.869,9.033
0.084,-0.015,1.022,-1.343,2.441,10.437
0.079,-0.015,1.027,-1.282,2.625,11.353
0.066,-0.006,1.019,-2.258,4.639,12.451
0.057,-0.002,1.007,-2.869,5.615,12.085
0.046,-0.002,0.994,-2.502,5.371,10.071
0.044,-0.008,0.996,-0.854,3.967,8.606
0.038,-0.010,0.998,-0.610,4.395,8.850
0.032,-0.009,0.992,-0.488,5.798,9.399
0.018,-0.012,0.989,0.061,5.615,8.972
0.012,-0.014,0.996,1.831,5.249,7.141
0.066,0.027,0.998,-9.888,-3.296,-4.456
0.067,0.027,0.991,-10.498,-3.113,-6.592
0.069,0.026,0.983,-10.010,-2.380,-6.470
0.067,0.023,0.978,-9.216,-1.160,-5.188
0.063,0.030,0.971,-8.179,1.282,-6.287
0.063,0.030,0.972,-7.935,1.709,-7.141
0.057,0.031,0.984,-7.568,2.197,-7.446
0.053,0.030,0.989,-5.005,3.967,-9.888
0.052,0.023,0.995,-3.784,4.822,-10.986
0.053,0.018,0.997,-4.150,4.761,-9.644
0.057,0.013,1.010,-4.272,3.784,-8.789
0.058,0.012,1.018,-4.089,4.944,-7.507
0.060,0.009,1.009,-4.944,6.775,-7.019
0.059,0.008,0.996,-5.859,7.080,-5.859
0.057,0.004,0.991,-4.211,5.859,-4.517
0.052,0.002,0.999,-0.854,5.310,-0.793
0.041,0.003,1.009,-1.038,5.676,0.793
0.033,0.004,1.008,-2.197,5.859,3.235
0.010,0.012,1.002,-1.465,6.104,3.906
-0.001,0.016,1.001,0.610,5.737,3.662
-0.020,0.020,1.010,0.671,4.150,3.601
-0.032,0.021,1.018,-0.488,1.709,3.601
-0.052,0.026,1.029,-1.404,1.709,2.991
-0.067,0.027,1.030,-4.089,1.892,0.549
-0.101,0.028,1.029,-5.127,2.014,-1.221
-0.119,0.029,1.029,-6.348,2.930,-6.165
-0.155,0.024,1.024,-7.446,2.930,-9.583
-0.170,0.014,1.015,-9.888,2.197,-17.578
-0.171,0.008,1.006,-9.583,3.662,-25.574
